"Dim1" "Dim2"
"1001000031.E6" 18.7436916251627 -33.7517456198208
"1001000031.F4" 10.9156686824157 -33.9357014025425
"1001000031.H1" 30.2900209592184 -24.0954922828997
"1001000031.G5" 28.8445232945543 -24.7698160188415
"1001000031.H9" 24.9968523819312 -31.1511391601395
"1001000032.F7" 41.8214802073286 -48.5690606889909
"1001000032.C4" 9.85202357120898 -30.3395601579385
"1001000032.D8" 26.862930464124 -29.0853767784823
"1001000032.D2" -2.73375714921545 -37.4902022700089
"1001000032.F8" 15.2441657212788 -28.1907763642692
"1001000032.E9" 23.4502334328627 -32.176689207437
"1001000032.G12" 34.1758031323064 -8.16929540950578
"1001000032.H10" 10.3332901911483 -31.6101461380377
"1001000032.A10" 13.3439149067323 -26.7908974111133
"1001000032.C10" 15.90212316215 -31.7409410807953
"1001000032.A5" 47.178317974146 -47.578243410682
"1001000032.F1" 47.5278427491247 -47.4249958547662
"1001000032.F11" 15.0877568891579 -29.8038904072524
"1001000032.E2" 46.9805798688917 -47.8097583135011
"1001000032.B5" 27.0406894630858 -25.9109535477
"1001000032.A9" 48.2208637065366 -47.7139877573175
"1001000032.D6" 23.6250323036466 -24.8519929534856
"1001000032.D12" 9.99162324502859 -31.6076738981556
"1001000032.E10" 18.4880984524529 -30.7634928064577
"1001000032.B9" 13.1664971879796 -28.6398210486249
"1001000032.F5" 11.6858719217135 -32.7740418404412
"1001000032.G11" 47.3833791336361 -46.6510490772607
"1001000032.B8" 9.55065532648844 -32.1506955401013
"1001000032.F6" 9.0943741149963 -32.387126715837
"1001000032.D11" 34.1375435654026 -8.32811069721738
"1001000032.F9" 47.1132495750342 -47.2288168944258
"1001000032.G8" 21.4715961259031 -26.9573820347186
"1001000032.B12" 12.4765165496731 -32.2850868860435
"1001000032.C8" 26.2329537893155 -29.5196440486352
"1001000032.B6" 28.521367413226 -25.6899343834068
"1001000032.D9" 23.6075822955332 -23.8832396698219
"1001000032.F12" 34.0373801756727 -8.38641104727474
"1001000032.A12" 14.1382346734824 -28.9168967852858
"1001000032.C7" 10.7505022341525 -30.3464895534426
"1001000032.C3" 47.6852356702224 -47.0742280832717
"1001000032.G10" 28.961343568432 -33.4711291889078
"1001000032.D10" 13.5921341837234 -26.5394074879599
"1001000032.H5" 34.243392378195 -8.42743656153212
"1001000032.G4" 28.4320756743454 -30.1485346648827
"1001000032.B7" 24.7774220121244 -26.2705803126978
"1001000032.C11" 29.436332312792 -30.6104590932997
"1001000032.F10" 41.6041860963996 -48.5163552023932
"1001000032.E5" 11.5306458939388 -34.5641105349052
"1001000032.B2" 16.1686540089107 -33.4856889043149
"1001000032.E7" 47.2435556103808 -47.4008412662457
"1001000033.B11" 9.65934048777631 18.90277008817
"1001000033.A11" 15.6855636070086 11.5501483498438
"1001000033.A5" 6.78546291610041 10.5801025663142
"1001000033.F3" 21.2423738772461 -33.2127523260483
"1001000033.D12" 16.5526844419605 18.5238184497159
"1001000033.E4" 14.4430723538141 15.1355967394963
"1001000033.B12" 14.361160884165 2.18382456517444
"1001000033.E10" 8.14138889101722 15.8582741316745
"1001000033.F6" 14.4848587514272 11.981771264899
"1001000033.E8" 12.7060109537431 14.0975359208439
"1001000033.C12" 8.0279573836614 16.858561926427
"1001000033.E5" 8.22821921206087 18.4164283735698
"1001000033.A6" 7.84049384177198 15.8724448248979
"1001000033.C10" 12.7521059230684 14.0674083947715
"1001000033.F7" 12.6356957369734 16.565542734738
"1001000033.A4" 12.5774877353625 16.3734161660386
"1001000033.F11" 5.65659326156531 13.8401830942095
"1001000033.E6" 9.0713760934078 22.2736704279693
"1001000033.A7" 7.142334851664 17.4750830578242
"1001000033.D9" 0.397547359357984 17.7937290947003
"1001000033.C5" 2.60499249178389 16.0411763409489
"1001000033.B5" 23.8612524429405 13.8859353610647
"1001000033.B3" 12.5105185637868 15.8275548600339
"1001000033.G11" 14.7486464990273 10.6764467301119
"1001000033.D8" 14.3958366537741 15.2721530619653
"1001000033.E2" 9.60261381565256 25.5480152479896
"1001000033.C7" 42.6136117917232 37.4271674708741
"1001000033.C11" 13.6097139647838 12.2888584089365
"1001000033.H2" 10.761592569818 20.2672070070626
"1001000033.G1" 15.9690649975263 20.0293150012946
"1001000033.G9" 27.4737377655814 16.8390918791279
"1001000033.B2" 12.5731684749218 20.2083690885201
"1001000033.F9" 10.7100659931449 25.2967315642411
"1001000033.F10" 14.6831295219858 13.1733481463424
"1001000033.H10" 5.99403501167663 19.4710303693585
"1001000033.G12" 7.57558478183189 27.51216051694
"1001000033.F12" 14.4213948527907 -25.1040603142012
"1001000033.A12" 26.5646085069776 12.6628753141469
"1001000033.H3" 15.362612953894 13.8438221047246
"1001000033.D6" 6.54998726501653 18.1661461486963
"1001000033.H7" 10.2941189801992 9.08326895859816
"1001000033.E9" 0.942901026219953 10.2603206236269
"1001000033.H5" 2.41587259361242 29.0373263479568
"1001000033.H4" 27.0255009240279 18.6995089849173
"1001000033.A3" 13.4118678979058 10.9454592257051
"1001000033.A1" 15.5722010679499 11.6246760425066
"1001000033.B6" 14.1302994856972 19.3549593548122
"1001000033.G6" 18.6347685581682 24.7225490156769
"1001000033.D2" 45.4659411384279 30.3374756624675
"1001000033.E11" 8.92457661428585 23.029169988184
"1001000033.E7" 6.72797500195515 21.4320202223913
"1001000033.B1" 17.0071437044083 22.5111392443644
"1001000033.E1" 17.9361710482683 13.6283647504972
"1001000033.G10" 33.653473150267 14.8619744875849
"1001000033.B9" 9.69779430985151 23.2492166642936
"1001000033.G8" 6.11264547427491 14.1441957791805
"1001000033.G2" 8.04544736644092 17.3110322807222
"1001000033.G3" 10.2932213776417 15.533015253365
"1001000033.G4" 10.5015527548786 10.045882560992
"1001000033.C2" 7.65280370262363 20.6928627312014
"1001000033.D3" 7.92552342155043 20.6719819883732
"1001000033.F4" 5.54371982816654 19.8853977435746
"1001000033.B7" 8.24028756293432 18.3763586025874
"1001000033.C3" 1.20665232963135 6.93735673079537
"1001000033.C4" 26.9830869078833 18.2851050680654
"1001000033.A10" 12.5099775539061 11.2808432064003
"1001000033.E12" 18.1204922389267 14.1932241839853
"1001000033.H6" 25.2603772823237 23.0806872936751
"1001000033.H9" 6.62270165403361 16.7415532424619
"1001000033.F1" -0.66956791398201 17.3746284582076
"1001000033.C9" 13.0539970215169 16.7812355397935
"1001000033.F2" 12.7257224939529 11.3317219404495
"1001000033.C1" 8.85344409122132 20.7182201085366
"1001000033.H8" 19.5451562713649 20.2491958605179
"1001000033.A2" 12.7084483809844 25.2728967370204
"1001000033.G7" 12.4022753281982 19.9690465819567
"1001000033.D1" 23.7184132766371 16.6894833115645
"1001000033.H1" 4.63565370430578 17.8824486813261
"1001000033.E3" 7.17340552734669 17.3276696093392
"1001000033.C8" 10.2694570091358 20.5534390059253
"1001000033.D4" 11.5439974659443 18.0548600527912
"1001000033.G5" 9.02760439070042 20.666684030863
"1001000033.A9" 16.4751226337699 18.3599586700449
"1001000033.D10" 16.1835032669639 11.4781167631435
"1001000033.B4" 11.7336918733753 11.3545969193643
"1001000034.C11" -71.6211549991996 -2.95765653892529
"1001000034.G7" -71.059702580235 -1.18341444849348
"1001000034.D3" -73.0275738913907 -3.56707948803007
"1001000034.B2" -50.8561508219046 57.5623488062119
"1001000034.C12" -70.8272684845684 -1.54835837924291
"1001000034.H10" -69.3478787694915 -2.18141119639169
"1001000036.H9" -71.332837288572 -2.66512118820144
"1001000036.B3" -49.7143726537788 59.8635907853689
"1001000036.D11" -68.9304411452537 -2.94927968611931
"1001000036.C1" -69.4662655549919 -3.11897579833918
"1001000036.B9" -71.2381277040811 -4.93328654854032
"1001000036.D6" -70.5728120691622 -2.29606117146355
"1001000036.E2" 19.4157667120944 20.2880108573148
"1001000036.H5" 27.5027609305715 20.0627376389329
"1001000036.G3" -68.0225788049926 -2.38601172244889
"1001000036.F4" -72.3873756527079 -4.98173367550393
"1001000036.A11" 33.3896571050122 19.0835869599886
"1001000036.D10" 7.23878600107739 22.6635113470659
"1001000036.B7" -68.4562767083673 -3.67014570048289
"1001000036.A3" -69.0573964464718 -2.28139151694297
"1001000036.C11" -39.2892009254908 49.4212369896044
"1001000036.B5" -71.1811014620834 -3.30324706687402
"1001000036.E9" -49.5590928242121 59.928455560791
"1001000036.E11" 23.9029802968073 13.9718140848676
"1001000036.E5" -68.8125521127312 -3.96689964301574
"1001000036.D2" 9.32153550476226 16.850928327466
"1001000036.F9" 16.5736541040071 -24.8632429738809
"1001000036.A8" 26.344843790215 13.3361840888648
"1001000036.E12" -71.8984973618881 -4.29822994131223
"1001000037.B8" 18.6087575027256 -31.1856083266065
"1001000037.G9" 17.8295781859488 -32.3459331101643
"1001000037.C9" 27.2807060627546 -34.248120134606
"1001000037.F8" 12.6412631244116 -30.2792372416324
"1001000037.C8" -54.9164100303951 52.7451372754469
"1001000037.F1" 19.2104006307276 -26.4358127034601
"1001000037.C11" 13.6715145034383 -34.8560412802991
"1001000037.B10" 24.3302933210419 -32.7968750226438
"1001000037.G1" 23.2718736038976 -27.5480783203965
"1001000037.A8" 29.6092449600051 -26.7310900458502
"1001000037.C6" 10.510150970116 22.083375346226
"1001000037.B12" 29.1668786403548 -30.2708116177165
"1001000037.C7" 21.8704490435521 -34.5665361982299
"1001000037.E10" 26.2700228829511 -28.4894046710011
"1001000037.D7" 16.2528699043011 -32.7600402742023
"1001000037.F12" 16.6872896535006 -28.4735186449225
"1001000037.B11" 32.4980987658803 -26.8326989118387
"1001000037.E8" 21.487623186585 -32.3832272364917
"1001000037.A5" 34.5945645868973 -27.9223913562274
"1001000037.G11" 11.1051674489467 -32.7728249386944
"1001000037.E7" 25.7771938980821 -25.2772815236094
"1001000037.G7" 26.6348157116207 -32.0812231083883
"1001000037.B7" 22.9828000150424 -21.9375861764682
"1001000037.B1" -56.5423109330614 38.586719500124
"1001000037.G2" 19.4408040979465 -32.2897654376976
"1001000037.E3" 23.3808909573389 -28.744543588049
"1001000037.D10" 20.2471397437488 -35.2162244836343
"1001000037.D3" 22.3363097349319 -21.4508094826178
"1001000037.B3" 24.7370111696366 -26.9871076510331
"1001000037.F10" 25.0659643200008 -30.6802507516016
"1001000037.D2" 28.1243359855546 -29.3818638802037
"1001000037.C12" 23.9291736666952 -25.7097909318977
"1001000037.B5" 23.5266026635801 -27.3656958193553
"1001000037.A10" 27.5320258589317 -27.8444228648929
"1001000037.E2" 25.6588418504844 -26.1741110383808
"1001000037.H10" 31.4558250192798 -29.2032678002594
"1001000037.G4" 24.4111841457091 -32.2259413436125
"1001000037.D4" 27.0902327324713 -28.8423223217434
"1001000037.D5" 20.7809671488238 -25.3441926785742
"1001000037.F5" 23.7658547982784 -22.3136046746982
"1001000037.F7" 27.1038507469414 -26.6778202053979
"1001000037.C3" 22.2689829179077 -32.8856711072976
"1001000037.G12" 17.2409183416124 -31.1942193838667
"1001000037.D1" 24.5317336826142 -29.2971622617365
"1001000037.F2" 28.5560300964201 -24.7203707594916
"1001000037.C4" 25.2226917707457 -25.0432621888387
"1001000037.H8" 23.4873587425728 -22.2322302024558
"1001000037.H6" 10.5710576195053 -32.752979642969
"1001000037.C10" 30.634332730925 -27.0466976214133
"1001000037.G3" 25.4319997522547 -29.682510432671
"1001000037.E6" 29.8056000005299 -28.4915276053587
"1001000037.A12" 32.970831599406 -30.5551804162724
"1001000037.A11" -3.28233644146931 -40.5807343951822
"1001000037.A1" 24.7936431776403 -24.3067445139616
"1001000037.F11" 15.7362931173335 -35.2322623004328
"1001000037.B6" 21.357412173046 -26.5990684704289
"1001000037.A2" 32.2433826197863 -25.0955958851335
"1001000037.A6" 26.559274298242 -24.070668839635
"1001000037.A4" 34.7585819868638 -27.8927716694961
"1001000037.E1" 26.3274529252116 -24.8411757507053
"1001000037.G5" 9.68034894250081 -32.0621554263303
"1001000037.C5" 31.7610868368325 -28.3033711976087
"1001000037.F6" 25.9540043939112 -22.5484186480183
"1001000037.A3" 13.8120420813422 -32.1442193581118
"1001000037.G10" 28.7982065565968 -23.0639509908905
"1001000037.E4" 22.3477356922287 -33.7120426803583
"1001000037.E11" 22.4233688258871 -30.3752818468631
"1001000037.E9" 23.8646360756662 -25.9018664997666
"1001000037.H1" 27.8775625072084 -27.2651782052623
"1001000037.C2" -51.8006666618847 58.2488403436055
"1001000037.H3" 6.81126985739908 -28.0921220962464
"1001000037.D8" 26.3354043819688 -27.6408448856383
"1001000037.H5" -3.68828418590983 -42.6901405375019
"1001000037.D9" 27.6109015063489 -24.5479225735648
"1001000037.F4" 23.4840001685836 -28.8332612140737
"1001000037.A9" 22.5610251625955 -33.5972926879079
"1001000037.F9" 14.5474603962628 -31.4085914293871
"1001000037.B9" 30.7168886125526 -32.0384820750721
"1001000037.H7" 24.6857823982041 -31.3823857400459
"1001000037.D6" 31.1094986563615 -28.8440522123298
"1001000037.C1" 22.351670566167 -27.1960817189158
"1001000037.H4" 14.5584043061523 -33.5692087288979
"1001000229.G10" 16.008280052802 4.15398712414256
"1001000229.A12" -2.2543867998984 32.4704096500913
"1001000229.B11" -6.92427404296715 22.2388018544302
"1001000229.B3" -6.18888205239086 30.5667803908872
"1001000229.F7" -24.2749595433251 13.6264290935531
"1001000229.H7" 4.2581911856044 7.96977502935909
"1001000229.C9" 6.80458177319738 24.3467539797655
"1001000229.B8" -5.11902583062108 22.2277241872486
"1001000229.G9" -8.33009384991682 23.5423266037772
"1001000229.D6" -6.80947231869201 29.6463572160263
"1001000229.C4" -12.7041232702161 28.8966435948656
"1001000229.G2" 7.86165593073087 -51.0330532192472
"1001000229.E7" -3.16071799688987 31.2245047365219
"1001000229.E5" -2.5744628914724 36.6559572361262
"1001000229.D11" -8.83990265663263 26.854944733849
"1001000229.C2" -15.2318878388973 25.3056052338214
"1001000229.E11" -9.09160781435104 14.4315619692952
"1001000229.H2" 6.74278741189013 38.7209399547345
"1001000229.D4" -18.6065516203863 -1.57547196424845
"1001000229.F2" -9.12247863225068 29.4232444243737
"1001000229.G12" -21.3495402980707 4.33725149751901
"1001000229.F9" -16.1642152457261 3.56809538870695
"1001000229.H9" -25.4793158800588 0.972502460598706
"1001000229.A7" 9.26774537611202 37.9266535315999
"1001000229.A2" 18.9287799918265 7.99211025906671
"1001000229.B5" 0.213739293916422 23.1936564166502
"1001000229.C11" -19.4787331763503 26.4610001901161
"1001000229.H4" 0.937951924834467 37.3877427328771
"1001000229.A4" 10.9533029552025 44.38653018406
"1001000229.C6" 0.578151356682273 36.2567514336425
"1001000229.D2" -23.6157518004366 19.8315135942234
"1001000229.G5" -8.45901232150533 19.6808575767186
"1001000229.F4" 1.23367061938907 34.9783427967899
"1001000229.H10" -9.27794849300404 24.5843311272234
"1001000229.F11" -6.84177253558004 26.4343662094654
"1001000229.A6" -14.4521601221467 21.4982414211154
"1001000229.G7" 14.7134170262055 -52.6696402095017
"1001000229.D7" 0.101338604238169 -6.19524496574116
"1001000229.E9" 4.20439407225733 25.2222767446124
"1001000229.E2" -1.36935739289991 23.6099431635181
"1001000229.H6" -6.98614155657391 27.9334864705113
"1001000229.B9" -16.3478961944874 17.0968502834804
"1001000229.B2" -26.4795204240823 16.6485655156545
"1001000229.F6" 3.49806892928849 21.0759797374842
"1001000229.D5" 0.52764408626925 36.4257638252636
"1001000229.H1" -7.94998610203361 28.4079114021744
"1001000229.C5" -5.68603824170896 18.011170094683
"1001000229.E6" -8.78908159584562 24.23411628445
"1001000229.E10" -23.6882618429075 2.96947496546977
"1001000229.G8" -0.521056653457532 24.5411932173519
"1001000229.D10" -11.0822452478216 -5.31111975916631
"1001000229.B10" 15.012490000999 -48.995392655718
"1001000229.C3" -17.0658716791105 8.46914163151594
"1001000229.H8" -8.11720197836958 32.3576529107028
"1001000229.G1" -9.54386570401699 21.6245992623007
"1001000229.E12" -2.37985301751771 36.8945948967625
"1001000229.E4" 4.77432049766115 -42.8065521625676
"1001000229.B7" -11.6404577571249 -0.444960894669424
"1001000229.B4" 4.23284622746932 -38.3252531650891
"1001000229.F1" 2.06213259121406 32.3601319257234
"1001000229.C8" -9.32403180076686 23.222566078507
"1001000229.H3" -37.8815542747922 38.3804311011226
"1001000229.A1" -11.7219192459054 24.5357781735914
"1001000229.F8" 9.75154209681554 -58.3171160879983
"1001000229.A11" -6.75852694595985 35.8162528129555
"1001000229.A8" -25.167090087229 18.2073159688551
"1001000229.G3" -12.1545756867518 -11.1146836206672
"1001000229.D3" 5.8032190826158 -43.9021563907463
"1001000229.C1" -4.09227108977236 -4.79125171975531
"1001000229.A3" 13.0386321147971 29.0384536514477
"1001000229.B6" -7.55147108026829 25.832998523664
"1001000229.C7" -9.98336093987212 20.5982524527327
"1001000229.F3" -6.04597530081533 29.375870145998
"1001000229.D1" -2.203333052617 34.7297646079872
"1001000229.E3" 1.86422931902376 27.9965604469003
"1001000229.D8" -21.8843520986662 21.9126586362402
"1001000229.H5" -16.619486893325 13.2854732548402
"1001000229.B12" -6.81845154680867 25.5869236377806
"1001000229.G4" 0.0875826243597469 25.7061507558269
"1001000229.G6" 19.352990688091 6.41244573821772
"1001000229.F10" -9.56830279223403 32.2314718281275
"1001000229.C10" 15.0728011078597 -48.9260311044689
"1001000229.A5" -24.3080083340299 7.80021056709161
"1001000229.E1" -16.2922532212539 16.9997409336495
"1001000229.F5" 5.4662431630483 -42.2956773651813
"1001000229.B1" -8.66038642443866 15.807929315254
"1001000229.E8" -29.0068202030039 17.792763501923
"1001000229.G11" 14.9161876910393 3.15414510832615
"1001000229.C12" -4.4524124412227 30.5304237213977
"1001000229.H11" 7.67987333798559 27.4020066116814
"1001000229.A10" -6.03894742046731 8.43435914177661
"1001000229.F12" -3.78883620784056 19.6191822156329
"1001000230.D4" -14.0402720993986 31.6369817086473
"1001000230.F4" -6.09575667825664 33.5919092809464
"1001000230.H3" 15.9358366382988 16.5951568255821
"1001000230.E1" 1.22937349403315 17.2989393992425
"1001000230.D7" -25.9109109627961 18.4862070575235
"1001000230.E11" -14.8525977876365 30.8080256228443
"1001000230.E8" -2.27693912932321 24.9557371355868
"1001000230.D2" -2.86236719430194 25.8970330131728
"1001000230.C10" 1.4236625305302 40.6994274874831
"1001000230.E4" -16.6352568680987 22.4455743746017
"1001000230.C8" 5.54811631409072 -46.91621030674
"1001000230.H5" -15.581809917689 19.5651679885832
"1001000230.B3" -23.1366180348274 1.74405713343588
"1001000230.B5" -9.42598593044811 23.368306518282
"1001000230.F8" -14.7590518833646 25.1399980361901
"1001000230.B12" -7.94844954833689 19.9079103183501
